aid,audcatid,artstid,Title,Album,Sevadar,Titlefws,Duration,audiosize,audiopath,audio_year,filename,cdnpath,imgpath,status,createdon
,,,Satguru Furmaia Kari Eh Kareho,September 2015,Jaswinder Kaur,SFKEK,25,24,,2015,24 JKR - Satguru Furmaia Kari Eh Kareho (30-9-15)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/September/Sept'15/S152/24%20JKR%20-%20Satguru%20Furmaia%20Kari%20Eh%20Kareho%20%2830-9-15%29M.mp3,,1,2015-9-30 23:45:36
,,,Sacha Sauda Har Naam Hai,September 2015,Jatinder Singh FBD,SSHNH,23,21,,2015,16 JTS - Sacha Sauda Har Naam Hai (1-10-15)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/September/Sept'15/S153/16%20JTS%20-%20Sacha%20Sauda%20Har%20Naam%20Hai%20%281-10-15%29M.mp3,,1,2015-9-30 23:45:36
,,,GV 88 Sangat Part - 11,September 2015,Jatinder Singh FBD,G8SP-1,26,24,,2015,05 JTS - GV 88 Sangat Part - 11 (29-9-15)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/September/Sept'15/S152/05%20JTS%20-%20GV%2088%20Sangat%20Part%20-%2011%20%2829-9-15%29M.mp3,,1,2015-9-30 23:45:36
,,,Asee Khate Bahut Kamavde,September 2015,Jot Singh Patiala,AKBK,14,14,,2015,12 Jot Singh Patiala - Asee Khate Bahut Kamavde (28-9-15)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/September/Sept'15/S151/12%20Jot%20Singh%20Patiala%20-%20Asee%20Khate%20Bahut%20Kamavde%20%2828-9-15%29M.mp3,,1,2015-9-30 23:45:36
,,,Naam Simran,September 2015,Karamjeet Kaur Dodra,NS,41,38,,2015,12 KKD - Naam Simran (1-10-15)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/September/Sept'15/S153/12%20KKD%20-%20Naam%20Simran%20%281-10-15%29E.mp3,,1,2015-9-30 23:45:36
,,,GV 16 Dharam Parchar Part - 6,September 2015,Kuldip Kaur,G1DPP-6,38,35,,2015,20 KK - GV 16 Dharam Parchar Part - 6 (27-9-15)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/September/Sept'15/S151/20%20KK%20-%20GV%2016%20Dharam%20Parchar%20Part%20-%206%20%2827-9-15%29E.mp3,,1,2015-9-30 23:45:36
,,,GV  Jeevan Roop Simran Prabh T,September 2015,Kuldip Kaur,GJRSPT,33,31,,2015,23 KK - GV  Jeevan Roop Simran Prabh Tera (1-10-15)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/September/Sept'15/S153/23%20KK%20-%20GV%20%20Jeevan%20Roop%20Simran%20Prabh%20Tera%20%281-10-15%29M.mp3,,1,2015-9-30 23:45:36
,,,Je Tu Mitar Asaddarra,September 2015,Nainpreet Singh DL,JTMA,30,28,,2015,17 NPSD - Je Tu Mitar Asaddarra (1-10-15)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/September/Sept'15/S153/17%20NPSD%20-%20Je%20Tu%20Mitar%20Asaddarra%20%281-10-15%29M.mp3,,1,2015-9-30 23:45:36
,,,Bahut Janam Bichre The Madho,September 2015,Nainpreet Singh DL,BJBTM,34,31,,2015,02 NPSD - Bahut Janam Bichre The Madho (3-10-15)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/September/Sept'15/S154/02%20NPSD%20-%20Bahut%20Janam%20Bichre%20The%20Madho%20%283-10-15%29E.mp3,,1,2015-9-30 23:45:36
,,,Kaam Krodh Lobh Jhoot Ninda,September 2015,Nainpreet Singh DL,KKLJN,29,27,,2015,08 NSD - Kaam Krodh Lobh Jhoot Ninda (29-9-15)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/September/Sept'15/S152/08%20NSD%20-%20Kaam%20Krodh%20Lobh%20Jhoot%20Ninda%20%2829-9-15%29E.mp3,,1,2015-9-30 23:45:36
,,,Aek Tu Taan Sabh Kich Hai,September 2015,Parveen Kaur Mohali,ATTSKH,24,22,,2015,06 PKM - Aek Tu Taan Sabh Kich Hai (2-10-15)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/September/Sept'15/S154/06%20PKM%20-%20Aek%20Tu%20Taan%20Sabh%20Kich%20Hai%20%282-10-15%29E.mp3,,1,2015-9-30 23:45:36
,,,Jan Ki Taek Har Naam Tikaeea,September 2015,Parveen Kaur Mohali,JKTHNT,25,23,,2015,23 PKM - Jan Ki Taek Har Naam Tikaeea (3-10-12)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/September/Sept'15/S154/23%20PKM%20-%20Jan%20Ki%20Taek%20Har%20Naam%20Tikaeea%20%283-10-12%29E.mp3,,1,2015-9-30 23:45:36
,,,Mere Ram Eh Neech Karam Har Me,September 2015,Prabhleen Kaur Patiala,MRENKHM,20,18,,2015,21 Prabhleen Kaur Patiala - Mere Ram Eh Neech Karam Har Mere (1-10-15)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/September/Sept'15/S153/21%20Prabhleen%20Kaur%20Patiala%20-%20Mere%20Ram%20Eh%20Neech%20Karam%20Har%20Mere%20%281-10-15%29M.mp3,,1,2015-9-30 23:45:36
,,,Har Jio Sada Teri Sarnai,September 2015,Raman Kaur Patiala,HJSTS,22,20,,2015,16 Raman Kaur Patiala - Har Jio Sada Teri Sarnai (2-10-15)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/September/Sept'15/S154/16%20Raman%20Kaur%20Patiala%20-%20Har%20Jio%20Sada%20Teri%20Sarnai%20%282-10-15%29E.mp3,,1,2015-9-30 23:45:36
,,,Karaj Tera Hovae Poora,September 2015,Satvir Singh,KTHP,17,16,,2015,18 SSS - Karaj Tera Hovae Poora (28-9-15)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/September/Sept'15/S153/18%20SSS%20-%20Karaj%20Tera%20Hovae%20Poora%20%2828-9-15%29M.mp3,,1,2015-9-30 23:45:36
,,,GV 53 Dharam Ya Mazhab Part -,September 2015,Savinder Kaur LDH,G5DYMP-,28,26,,2015,12 SKL - GV 53 Dharam Ya Mazhab Part - 8 (28-9-15)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/September/Sept'15/S152/12%20SKL%20-%20GV%2053%20Dharam%20Ya%20Mazhab%20Part%20-%208%20%2828-9-15%29E.mp3,,1,2015-9-30 23:45:36
,,,Maan Karo Tudh Upre,September 2015,Simarjeet Kaur BTD,MKTU,32,30,,2015,05 SMB - Maan Karo Tudh Upre (26-9-15)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/September/Sept'15/S151/05%20SMB%20-%20Maan%20Karo%20Tudh%20Upre%20%2826-9-15%29E.mp3,,1,2015-9-30 23:45:36
,,,Tis Gur Kae Jaaeeae Balihari,September 2015,Simarjeet Kaur BTD,TGKJB,49,45,,2015,05 SMB - Tis Gur Kae Jaaeeae Balihari (1-10-15)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/September/Sept'15/S153/05%20SMB%20-%20Tis%20Gur%20Kae%20Jaaeeae%20Balihari%20%281-10-15%29E.mp3,,1,2015-9-30 23:45:36
,,,Tumri Kirpa Te Bhaeo Sadhsang,September 2015,Simarjeet Kaur BTD,TKTBS,40,37,,2015,18 SMB - Tumri Kirpa Te Bhaeo Sadhsang (3-10-15)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/September/Sept'15/S154/18%20SMB%20-%20Tumri%20Kirpa%20Te%20Bhaeo%20Sadhsang%20%283-10-15%29M.mp3,,1,2015-9-30 23:45:36
,,,Tau Sarnagat Madhve Pooran Dai,September 2015,Simarjeet Kaur BTD,TSMPD,32,29,,2015,04 SMB - Tau Sarnagat Madhve Pooran Daial (29-9-15)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/September/Sept'15/S152/04%20SMB%20-%20Tau%20Sarnagat%20Madhve%20Pooran%20Daial%20%2829-9-15%29M.mp3,,1,2015-9-30 23:45:36
,,,Har Jio Kirpa Karoh Tum Piare,September 2015,Simranjot Kaur,HJKKTP,24,22,,2015,09 Simranjot Kaur - Har Jio Kirpa Karoh Tum Piare (2-10-15)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/September/Sept'15/S153/09%20Simranjot%20Kaur%20-%20Har%20Jio%20Kirpa%20Karoh%20Tum%20Piare%20%282-10-15%29M.mp3,,1,2015-9-30 23:45:36
,,,Oye Sajan Oye Meet Piare,September 2015,Simranjot Kaur DL,OSOMP,25,23,,2015,05 Simranjot Kaur DL  - Oye Sajan Oye Meet Piare (3-10-15)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/September/Sept'15/S154/05%20Simranjot%20Kaur%20DL%20%20-%20Oye%20Sajan%20Oye%20Meet%20Piare%20%283-10-15%29M.mp3,,1,2015-9-30 23:45:36
,,,Beg Miloh Jan Kar Na Bilamba,September 2015,Simrati Kaur,BMJKNB,29,27,,2015,17 SKD - Beg Miloh Jan Kar Na Bilamba (3-10-15)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/September/Sept'15/S154/17%20SKD%20-%20Beg%20Miloh%20Jan%20Kar%20Na%20Bilamba%20%283-10-15%29M.mp3,,1,2015-9-30 23:45:36
,,,GV 60 Shabad Part - 3,September 2015,Sukhneet Singh Jammu,G6SP-3,32,30,,2015,24 SSJ - GV 60 Shabad Part - 3 (28-9-15)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/September/Sept'15/S151/24%20SSJ%20-%20GV%2060%20Shabad%20Part%20-%203%20%2828-9-15%29M.mp3,,1,2015-9-30 23:45:36
,,,Mei Bauri Mera Ram Bhatar,September 2015,Sukhwinder Kaur,MBMRB,29,27,,2015,19 SK - Mei Bauri Mera Ram Bhatar (3-10-15)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/September/Sept'15/S154/19%20SK%20-%20Mei%20Bauri%20Mera%20Ram%20Bhatar%20%283-10-15%29M.mp3,,1,2015-9-30 23:45:36
,,,Baar Baar Jao Sant Sadke,September 2015,Sukhwinder Kaur,BBJSS,30,28,,2015,04 SK - Baar Baar Jao Sant Sadke (27-9-15)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/September/Sept'15/S151/04%20SK%20-%20Baar%20Baar%20Jao%20Sant%20Sadke%20%2827-9-15%29M.mp3,,1,2015-9-30 23:45:36
,,,Binvant Nanak Kant Milia,September 2015,Sukhwinder Kaur,BNKM,30,28,,2015,22 SK - Binvant Nanak Kant Milia (28-9-15)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/September/Sept'15/S151/22%20SK%20-%20Binvant%20Nanak%20Kant%20Milia%20%2828-9-15%29M.mp3,,1,2015-9-30 23:45:36
,,,GV 98 Paap Pun Part - 1,September 2015,Tajinder Pal Singh DL,G9PPP-1,36,33,,2015,23 TPS - GV 98 Paap Pun Part - 1 (29-9-15)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/September/Sept'15/S152/23%20TPS%20-%20GV%2098%20Paap%20Pun%20Part%20-%201%20%2829-9-15%29E.mp3,,1,2015-9-30 23:45:36
,,,Re Man Ram Sio Kar Preet,September 2015,Tarunpreet Kaur,RMRSKP,25,23,,2015,25 Tarunpreet Kaur - Re Man Ram Sio Kar Preet (2-10-15)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/September/Sept'15/S153/25%20Tarunpreet%20Kaur%20-%20Re%20Man%20Ram%20Sio%20Kar%20Preet%20%282-10-15%29M.mp3,,1,2015-9-30 23:45:36
,,,GV 66 Shabad Part - 9,September 2015,Veenu Verma,G6SP-9,25,24,,2015,06 Veenu Verma - GV 66 Shabad Part - 9 (30-9-15)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/September/Sept'15/S153/06%20Veenu%20Verma%20-%20GV%2066%20Shabad%20Part%20-%209%20%2830-9-15%29M.mp3,,1,2015-9-30 23:45:36
,,,Saran Pare Teri Das,September 2016,Aman Kaur DL,SPTD,24,22,,2016,19 AKD - Saran Pare Teri Das (28-9-16)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/September/Sept'16/S162/19%20AKD%20-%20Saran%20Pare%20Teri%20Das%20%2828-9-16%29M.mp3,,1,2016-9-30 23:45:36
,,,Jat Kat Dekho Tum Pritpal,September 2016,Aman Kaur DL,JKDTP,29,27,,2016,24 AKD - Jat Kat Dekho Tum Pritpal (29-9-16)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/September/Sept'16/S163/24%20AKD%20-%20Jat%20Kat%20Dekho%20Tum%20Pritpal%20%2829-9-16%29E.mp3,,1,2016-9-30 23:45:36
,,,So Sahu Mera Rangla Range Seha,September 2016,Aman Kaur DL,SSMRRS,26,24,,2016,08 AKD - So Sahu Mera Rangla Range Sehaj Subhaae (1-10-16)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/September/Sept'16/S165/08%20AKD%20-%20So%20Sahu%20Mera%20Rangla%20Range%20Sehaj%20Subhaae%20%281-10-16%29M.mp3,,1,2016-9-30 23:45:36
,,,Japji Sahib,September 2016,Amarjit Singh JAL,JS,18,17,,2016,02 AJS - Japji Sahib (28-9-16)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/September/Sept'16/S163/02%20AJS%20-%20Japji%20Sahib%20%2828-9-16%29M.mp3,,1,2016-9-30 23:45:36
,,,Anand Sahib,September 2016,Amarjit Singh JAL,AS,13,12,,2016,06 AJS - Anand Sahib (28-9-16)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/September/Sept'16/S163/06%20AJS%20-%20Anand%20Sahib%20%2828-9-16%29M.mp3,,1,2016-9-30 23:45:36
,,,Har Jio Kirpa Kare Ta Naam Dhi,September 2016,Amarjit Singh JAL,HJKKTND,45,42,,2016,21 AJS - Har Jio Kirpa Kare Ta Naam Dhiaeeae Jio (29-9-16)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/September/Sept'16/S163/21%20AJS%20-%20Har%20Jio%20Kirpa%20Kare%20Ta%20Naam%20Dhiaeeae%20Jio%20%2829-9-16%29E.mp3,,1,2016-9-30 23:45:36
,,,Tin Ka Khada Paidha Maya,September 2016,Amarjit Singh JAL,TKKPM,33,31,,2016,10 AJS - Tin Ka Khada Paidha Maya (25-9-16)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/September/Sept'16/S161/10%20AJS%20-%20Tin%20Ka%20Khada%20Paidha%20Maya%20%2825-9-16%29M.mp3,,1,2016-9-30 23:45:36
,,,Sabh Ko Terea Vas Agam Agochra,September 2016,Amarjit Singh JAL,SKTVAA,34,32,,2016,09 AJS - Sabh Ko Terea Vas Agam Agochra (28-9-16)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/September/Sept'16/S162/09%20AJS%20-%20Sabh%20Ko%20Terea%20Vas%20Agam%20Agochra%20%2828-9-16%29M.mp3,,1,2016-9-30 23:45:36
,,,Naam Simran,September 2016,Amarjot Kaur LDH,NS,40,38,,2016,20 AKL - Naam Simran (25.9.16)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/September/Sept'16/S161/20%20AKL%20-%20Naam%20Simran%20%2825.9.16%29M.mp3,,1,2016-9-30 23:45:36
,,,Kesa Ka Kar Chawar Dulava,September 2016,Amarjot Kaur LDH,KKKCD,26,25,,2016,22 AKL - Kesa Ka Kar Chawar Dulava (27-9-16)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/September/Sept'16/S162/22%20AKL%20-%20Kesa%20Ka%20Kar%20Chawar%20Dulava%20%2827-9-16%29M.mp3,,1,2016-9-30 23:45:36
,,,Naam Simran,September 2016,Amarjot Kaur LDH,NS,40,37,,2016,14 AKL - Naam Simran (29.9.16)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/September/Sept'16/S163/14%20AKL%20-%20Naam%20Simran%20%2829.9.16%29E.mp3,,1,2016-9-30 23:45:36
,,,Thir Ghar Basoh Har Jan Piare,September 2016,Amarjot Kaur LDH,TGBHJP,7,7,,2016,09 AKL - Thir Ghar Basoh Har Jan Piare (28-9-16)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/September/Sept'16/S165/09%20AKL%20-%20Thir%20Ghar%20Basoh%20Har%20Jan%20Piare%20%2828-9-16%29M.mp3,,1,2016-9-30 23:45:36
,,,Sri Ram Nama Uchar Mana,September 2016,Anantjit Kaur DL,SRNUM,19,18,,2016,25 AJKD - Sri Ram Nama Uchar Mana (26-9-16)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/September/Sept'16/S164/25%20AJKD%20-%20Sri%20Ram%20Nama%20Uchar%20Mana%20%2826-9-16%29M.mp3,,1,2016-9-30 23:45:36
,,,Anchal Geh Kai Sadh Ka,September 2016,Ankita Kaur Jammu,AGKSK,18,17,,2016,22 Ankita Kaur - Anchal Geh Kai Sadh Ka (26-9-16)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/September/Sept'16/S164/22%20Ankita%20Kaur%20-%20Anchal%20Geh%20Kai%20Sadh%20Ka%20%2826-9-16%29M.mp3,,1,2016-9-30 23:45:36
,,,Prabh Ehae Manorath Mera,September 2016,Ankita Kaur Jammu,PEMM,17,16,,2016,18 Ankita Kaur Jammu - Prabh Ehae Manorath Mera (1-10-16)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/September/Sept'16/S165/18%20Ankita%20Kaur%20Jammu%20-%20Prabh%20Ehae%20Manorath%20Mera%20%281-10-16%29M.mp3,,1,2016-9-30 23:45:36
,,,Har Nama Aradh Man,September 2016,Atamjot Kaur Bhikhi,HNAM,20,19,,2016,22 Atamjot Kaur - Har Nama Aradh Man (25-9-16)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/September/Sept'16/S161/22%20Atamjot%20Kaur%20-%20Har%20Nama%20Aradh%20Man%20%2825-9-16%29E.mp3,,1,2016-9-30 23:45:36
,,,Ram Mo Kou Har Jan Mael Man Bh,September 2016,Avleen Kaur Faridabad,RMKHJMMB,15,14,,2016,24 Avleen Kaur - Ram Mo Kou Har Jan Mael Man Bhavae (1-10-16)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/September/Sept'16/S165/24%20Avleen%20Kaur%20-%20Ram%20Mo%20Kou%20Har%20Jan%20Mael%20Man%20Bhavae%20%281-10-16%29E.mp3,,1,2016-9-30 23:45:36
,,,Naam Simran,September 2016,Harjinder Singh Babli,NS,36,34,,2016,07 HSB - Naam Simran (26.9.16)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/September/Sept'16/S162/07%20HSB%20-%20Naam%20Simran%20%2826.9.16%29E.mp3,,1,2016-9-30 23:45:36
,,,Aisi Deekhia Jan Sio Manga,September 2016,Baljinder Kaur Dodra,ADJSM,29,27,,2016,04 BBD - Aisi Deekhia Jan Sio Manga (24-9-16)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/September/Sept'16/S161/04%20BBD%20-%20Aisi%20Deekhia%20Jan%20Sio%20Manga%20%2824-9-16%29E.mp3,,1,2016-9-30 23:45:36
,,,Gur Mantr Driaae Har Rasik Ras,September 2016,Baljinder Kaur Dodra,GMDHRR,41,38,,2016,03 BBD - Gur Mantr Driaae Har Rasik Rasae (26-9-16)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/September/Sept'16/S162/03%20BBD%20-%20Gur%20Mantr%20Driaae%20Har%20Rasik%20Rasae%20%2826-9-16%29E.mp3,,1,2016-9-30 23:45:36
,,,Sun Sakhiae Meri Neend Bhali,September 2016,Baljinder Kaur Dodra,SSMNB,27,25,,2016,11 BBD - Sun Sakhiae Meri Neend Bhali (29-6-16)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/September/Sept'16/S163/11%20BBD%20-%20Sun%20Sakhiae%20Meri%20Neend%20Bhali%20%2829-6-16%29E.mp3,,1,2016-9-30 23:45:36
,,,Gur Mil Tiagio Duja Bhao,September 2016,Baljinder Kaur Dodra,GMTDB,27,25,,2016,02 BBD - Gur Mil Tiagio Duja Bhao (1-10-16)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/September/Sept'16/S165/02%20BBD%20-%20Gur%20Mil%20Tiagio%20Duja%20Bhao%20%281-10-16%29E.mp3,,1,2016-9-30 23:45:36
,,,Gur Nanak Ja Kou Bhaia Daiala,September 2016,Bhanjan Kaur BTD,GNJKBD,14,13,,2016,26 Bhanjan Kaur - Gur Nanak Ja Kou Bhaia Daiala (26-9-16)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/September/Sept'16/S164/26%20Bhanjan%20Kaur%20-%20Gur%20Nanak%20Ja%20Kou%20Bhaia%20Daiala%20%2826-9-16%29M.mp3,,1,2016-9-30 23:45:36
,,,Man Kio Bairag Karehga,September 2016,Bhanjan Kaur BTD,MKBK,24,23,,2016,23 Bhanjan Kaur - Man Kio Bairag Karehga (27-9-16)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/September/Sept'16/S162/23%20Bhanjan%20Kaur%20-%20Man%20Kio%20Bairag%20Karehga%20%2827-9-16%29E.mp3,,1,2016-9-30 23:45:36
,,,Tere Jan Rasak Rasak Gun Gaveh,September 2016,Bhanjan Kaur BTD,TJRRGG,25,24,,2016,08  Bhanjan Kaur BTD - Tere Jan Rasak Rasak Gun Gaveh (30-9-16)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/September/Sept'16/S164/08%20%20Bhanjan%20Kaur%20BTD%20-%20Tere%20Jan%20Rasak%20Rasak%20Gun%20Gaveh%20%2830-9-16%29E.mp3,,1,2016-9-30 23:45:36
,,,Pehle Pehrae Raen Kae,September 2016,Bisampreet Kaur Jalandhar,PPRK,26,24,,2016,20 BPKJ - Pehle Pehrae Raen Kae (27-9-16)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/September/Sept'16/S162/20%20BPKJ%20-%20Pehle%20Pehrae%20Raen%20Kae%20%2827-9-16%29M.mp3,,1,2016-9-30 23:45:36
,,,Gur Mere Sang Sada Hai Naale,September 2016,Bisampreet Kaur Jalandhar,GMSSHN,23,22,,2016,25 BPKJ - Gur Mere Sang Sada Hai Naale (29-9-16)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/September/Sept'16/S163/25%20BPKJ%20-%20Gur%20Mere%20Sang%20Sada%20Hai%20Naale%20%2829-9-16%29E.mp3,,1,2016-9-30 23:45:36
,,,Aisa Satgur Lor Laho,September 2016,Bisampreet Kaur Jalandhar,ASLL,23,22,,2016,07  BPKJ - Aisa Satgur Lor Laho (24-09-16)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/September/Sept'16/S164/07%20%20BPKJ%20-%20Aisa%20Satgur%20Lor%20Laho%20%2824-09-16%29E.mp3,,1,2016-9-30 23:45:36
,,,Man Mere Satgur Kae Bhane Chal,September 2016,Budha Kaur Dodra,MMSKBC,26,24,,2016,17 Budha Kaur - Man Mere Satgur Kae Bhane Chal (26-9-16)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/September/Sept'16/S161/17%20Budha%20Kaur%20-%20Man%20Mere%20Satgur%20Kae%20Bhane%20Chal%20%2826-9-16%29M.mp3,,1,2016-9-30 23:45:36
,,,Boh Mann Kia Tudh Upre,September 2016,Budha Kaur Dodra,BMKTU,28,26,,2016,05 Budha Kaur - Boh Mann Kia Tudh Upre (27-9-16)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/September/Sept'16/S162/05%20Budha%20Kaur%20-%20Boh%20Mann%20Kia%20Tudh%20Upre%20%2827-9-16%29E.mp3,,1,2016-9-30 23:45:36
,,,Naam Simran,September 2016,Budha Kaur Dodra,NS,41,38,,2016,01 Budha Kaur - Naam Simran (29.9.16)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/September/Sept'16/S163/01%20Budha%20Kaur%20-%20Naam%20Simran%20%2829.9.16%29M.mp3,,1,2016-9-30 23:45:36
,,,GV 60 Shabad Part - 3,September 2016,Chamkaur Singh LDH,G6SP-3,35,33,,2016,08 CKSL - GV 60 Shabad Part - 3 (25.9.16)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/September/Sept'16/S161/08%20CKSL%20-%20GV%2060%20Shabad%20Part%20-%203%20%2825.9.16%29M.mp3,,1,2016-9-30 23:45:36
,,,GV 64 Shabad Part 7,September 2016,Chamkaur Singh LDH,G6SP7,37,35,,2016,27 CKSL - GV 64 Shabad Part 7 (28.9.16)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/September/Sept'16/S163/27%20CKSL%20-%20GV%2064%20Shabad%20Part%207%20%2828.9.16%29M.mp3,,1,2016-9-30 23:45:36
,,,Kavan Gun Pranpat Milo Meri Ma,September 2016,Chandeep Kaur Canada,KGPMMM,31,29,,2016,23 CKC - Kavan Gun Pranpat Milo Meri Maaiee (25-9-16)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/September/Sept'16/S161/23%20CKC%20-%20Kavan%20Gun%20Pranpat%20Milo%20Meri%20Maaiee%20%2825-9-16%29M.mp3,,1,2016-9-30 23:45:36
,,,Tarile Bhavjal Taru Bikhra,September 2016,Chandeep Kaur Canada,TBTB,25,23,,2016,06 CKC - Tarile Bhavjal Taru Bikhra (27-9-16)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/September/Sept'16/S162/06%20CKC%20-%20Tarile%20Bhavjal%20Taru%20Bikhra%20%2827-9-16%29M.mp3,,1,2016-9-30 23:45:36
,,,Naam Simran,September 2016,Chandeep Kaur Canada,NS,43,40,,2016,15 CKC - Naam Simran (28-9-16)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/September/Sept'16/S162/15%20CKC%20-%20Naam%20Simran%20%2828-9-16%29M.mp3,,1,2016-9-30 23:45:36
,,,Sewak Ki Orak Nibhi Preet,September 2016,Chandeep Kaur Canada,SKONP,29,27,,2016,12 CKC - Sewak Ki Orak Nibhi Preet (29-6-16)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/September/Sept'16/S163/12%20CKC%20-%20Sewak%20Ki%20Orak%20Nibhi%20Preet%20%2829-6-16%29M.mp3,,1,2016-9-30 23:45:36
,,,Naam Simran,September 2016,Chandeep Kaur Canada,NS,39,36,,2016,10 CKC - Naam Simran (30-9-16)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/September/Sept'16/S164/10%20CKC%20-%20Naam%20Simran%20%2830-9-16%29M.mp3,,1,2016-9-30 23:45:36
,,,Naino Dekh Sadh Darserae,September 2016,Charanjit Singh LDH,NDSD,32,30,,2016,09 CSM - Naino Dekh Sadh Darserae (25-9-16)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/September/Sept'16/S161/09%20CSM%20-%20Naino%20Dekh%20Sadh%20Darserae%20%2825-9-16%29E.mp3,,1,2016-9-30 23:45:36
,,,Naam Simran,September 2016,Charanjit Singh LDH,NS,43,39,,2016,14 CSM - Naam Simran(26-9-16)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/September/Sept'16/S161/14%20CSM%20-%20Naam%20Simran%2826-9-16%29M.mp3,,1,2016-9-30 23:45:36
,,,Bandna Har Bandna,September 2016,Charanjit Singh LDH,BHB,14,13,,2016,16 CSM - Bandna Har Bandna (29-6-16)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/September/Sept'16/S163/16%20CSM%20-%20Bandna%20Har%20Bandna%20%2829-6-16%29M.mp3,,1,2016-9-30 23:45:36
